title,authors,link,abstract,date,tags
Scalable Holistic Linear Regression,"['Dimitris Bertsimas', 'Michael Lingzhi Li']",https://arxiv.org/pdf/1902.03272,"We propose a new scalable algorithm for holistic linear regression building on Bertsimas & King (2016). Specifically, we develop new theory to model significance and multicollinearity as lazy constraints rather than checking the conditions iteratively. The resulting algorithm scales with the number of samples nn in the 10,000s, compared to the low 100s in the previous framework. Computational res…",2020-03-03,"['stat.ML', 'cs.LG', 'math.OC']"
Detecting mixed-unitary quantum channels is NP-hard,"['Colin Do-Yan Lee', 'John Watrous']",https://arxiv.org/pdf/1902.03164,"A quantum channel is said to be a mixed-unitary channel if it can be expressed as a convex combination of unitary channels. We prove that, given the Choi representation of a quantum channel, it is NP-hard with respect to polynomial-time Turing reductions to determine whether or not that channel is a mixed-unitary channel. This hardness result holds even under the assumption that the channel is not…",2020-03-05,"['quant-ph', 'cs.CC']"
Reinforcement Learning from Hierarchical Critics,"['Zehong Cao', 'Chin-Teng Lin']",https://arxiv.org/pdf/1902.03079,"In this study, we investigate the use of global information to speed up the learning process and increase the cumulative rewards of reinforcement learning (RL) in competition tasks. Within the actor-critic RL, we introduce multiple cooperative critics from two levels of the hierarchy and propose a reinforcement learning from hierarchical critics (RLHC) algorithm. In our approach, each agent receiv…",2020-03-01,"['cs.LG', 'cs.MA', 'stat.ML']"
Dynamic-Weighted Simplex Strategy for Learning Enabled Cyber Physical Systems,"['Shreyas Ramakrishna', 'Charles Hartsell', 'Matthew P Burruss', 'Gabor Karsai', 'Abhishek Dubey']",https://arxiv.org/pdf/1902.02432,"Cyber Physical Systems (CPS) have increasingly started using Learning Enabled Components (LECs) for performing perception-based control tasks. The simple design approach, and their capability to continuously learn has led to their widespread use in different autonomous applications. Despite their simplicity and impressive capabilities, these models are difficult to assure, which makes their use ch…",2020-03-10,"['cs.AI', 'cs.RO']"
On the asymptotic optimality of the comb strategy for prediction with expert advice,"['Erhan Bayraktar', 'Ibrahim Ekren', 'Yili Zhang']",https://arxiv.org/pdf/1902.02368,"For the problem of prediction with expert advice in the adversarial setting with geometric stopping, we compute the exact leading order expansion for the long time behavior of the value function. Then, we use this expansion to prove that as conjectured in Gravin et al. [12], the comb strategies are indeed asymptotically optimal for the adversary in the case of 4 experts.",2020-03-19,"['math.PR', 'cs.LG', 'math.OC']"
Information Flow in Computational Systems,"['Praveen Venkatesh', 'Sanghamitra Dutta', 'Pulkit Grover']",https://arxiv.org/pdf/1902.02292,"We develop a theoretical framework for defining and identifying flows of information in computational systems. Here, a computational system is assumed to be a directed graph, with ""clocked"" nodes that send transmissions to each other along the edges of the graph at discrete points in time. We are interested in a definition that captures the dynamic flow of information about a specific message, and…",2020-03-02,"['cs.IT', 'q-bio.NC']"
"CLEAR: A Consistent Lifting, Embedding, and Alignment Rectification Algorithm for Multi-View Data Association","['Kaveh Fathian', 'Kasra Khosoussi', 'Yulun Tian', 'Parker Lusk', 'Jonathan P. How']",https://arxiv.org/pdf/1902.02256,"Many robotics applications require alignment and fusion of observations obtained at multiple views to form a global model of the environment. Multi-way data association methods provide a mechanism to improve alignment accuracy of pairwise associations and ensure their consistency. However, existing methods that solve this computationally challenging problem are often too slow for real-time applica…",2020-03-04,"['cs.RO', 'cs.CV', 'cs.MA']"
An Alternating Algorithm for Finding Linear Arrow-Debreu Market Equilibria,"['Po-An Chen', 'Chi-Jen Lu', 'Yu-Sin Lu']",https://arxiv.org/pdf/1902.01754,"Motivated by the convergence result of mirror-descent algorithms to market equilibria in linear Fisher markets, it is natural for one to consider designing dynamics (specifically, iterative algorithms) for agents to arrive at linear Arrow-Debreu market equilibria. Jain reduced equilibrium computation in linear Arrow-Debreu markets to the equilibrium computation in bijective markets, where everyone…",2020-03-12,['cs.GT']
PVNet: A LRCN Architecture for Spatio-Temporal Photovoltaic PowerForecasting from Numerical Weather Prediction,"['Johan Mathe', 'Nina Miolane', 'Nicolas Sebastien', 'Jeremie Lequeux']",https://arxiv.org/pdf/1902.01453,"Photovoltaic (PV) power generation has emerged as one of the lead renewable energy sources. Yet, its production is characterized by high uncertainty, being dependent on weather conditions like solar irradiance and temperature. Predicting PV production, even in the 24-hour forecast, remains a challenge and leads energy providers to left idling - often carbon emitting - plants. In this paper, we int…",2020-03-20,"['cs.LG', 'cs.AI']"
A Practical Algorithm for Multiplayer Bandits when Arm Means Vary Among Players,"['Etienne Boursier', 'Emilie Kaufmann', 'Abbas Mehrabian', 'Vianney Perchet']",https://arxiv.org/pdf/1902.01239,"We study a multiplayer stochastic multi-armed bandit problem in which players cannot communicate, and if two or more players pull the same arm, a collision occurs and the involved players receive zero reward. We consider the challenging heterogeneous setting, in which different arms may have different means for different players, and propose a new and efficient algorithm that combines the idea of…",2020-03-20,"['stat.ML', 'cs.LG']"
Centrality anomalies in complex networks as a result of model over-simplification,"['Luiz G. A. Alves', 'Alberto Aleta', 'Francisco A. Rodrigues', 'Yamir Moreno', 'Luis A. Nunes Amaral']",https://arxiv.org/pdf/1902.00716,"Tremendous advances have been made in our understanding of the properties and evolution of complex networks. These advances were initially driven by information-poor empirical networks and theoretical analysis of unweighted and undirected graphs. Recently, information-rich empirical data complex networks supported the development of more sophisticated models that include edge directionality and we…",2020-03-13,"['physics.soc-ph', 'cs.SI']"
Scalable Learning-Based Sampling Optimization for Compressive Dynamic MRI,"['Thomas Sanchez', 'Baran Gözcü', 'Ruud B. van Heeswijk', 'Armin Eftekhari', 'Efe Ilıcak', 'Tolga Çukur', 'Volkan Cevher']",https://arxiv.org/pdf/1902.00386,"Compressed sensing applied to magnetic resonance imaging (MRI) allows to reduce the scanning time by enabling images to be reconstructed from highly undersampled data. In this paper, we tackle the problem of designing a sampling mask for an arbitrary reconstruction method and a limited acquisition budget. Namely, we look for an optimal probability distribution from which a mask with a fixed cardin…",2020-03-16,"['eess.IV', 'cs.CV']"
Egyptian multiplication and some of its ramifications,['M. H. van Emden'],https://arxiv.org/pdf/1901.10961,"Multiplication and exponentiation can be defined by equations in which one of the operands is written as the sum of powers of two. When these powers are non-negative integers, the operand is integer; without this restriction it is a fraction. The defining equation can be used in evaluation mode or in solving mode. In the former case we obtain ""Egyptian"" multiplication, dating from the 17th century…",2020-03-10,"['math.NA', 'cs.PL']"
Discretizing Continuous Action Space for On-Policy Optimization,"['Yunhao Tang', 'Shipra Agrawal']",https://arxiv.org/pdf/1901.10500,"In this work, we show that discretizing action space for continuous control is a simple yet powerful technique for on-policy optimization. The explosion in the number of discrete actions can be efficiently addressed by a policy with factorized distribution across action dimensions. We show that the discrete policy achieves significant performance gains with state-of-the-art on-policy optimization…",2020-03-19,"['cs.LG', 'cs.AI']"
Learning Vertex Representations for Bipartite Networks,"['Ming Gao', 'Xiangnan He', 'Leihui Chen', 'Tingting Liu', 'Jinglin Zhang', 'Aoying Zhou']",https://arxiv.org/pdf/1901.09676,"Recent years have witnessed a widespread increase of interest in network representation learning (NRL). By far most research efforts have focused on NRL for homogeneous networks like social networks where vertices are of the same type, or heterogeneous networks like knowledge graphs where vertices (and/or edges) are of different types. There has been relatively little research dedicated to NRL for…",2020-03-10,"['cs.SI', 'cs.LG', 'stat.ML']"
Black Box Submodular Maximization: Discrete and Continuous Settings,"['Lin Chen', 'Mingrui Zhang', 'Hamed Hassani', 'Amin Karbasi']",https://arxiv.org/pdf/1901.09515,"In this paper, we consider the problem of black box continuous submodular maximization where we only have access to the function values and no information about the derivatives is provided. For a monotone and continuous DR-submodular function, and subject to a bounded convex body constraint, we propose Black-box Continuous Greedy, a derivative-free algorithm that provably achieves the tight…",2020-03-01,"['cs.LG', 'cs.DS', 'math.OC', 'stat.ML']"
Stiffness: A New Perspective on Generalization in Neural Networks,"['Stanislav Fort', 'Paweł Krzysztof Nowak', 'Stanislaw Jastrzebski', 'Srini Narayanan']",https://arxiv.org/pdf/1901.09491,In this paper we develop a new perspective on generalization of neural networks by proposing and investigating the concept of a neural network stiffness. We measure how stiff a network is by looking at how a small gradient step in the network's parameters on one example affects the loss on another example. Higher stiffness suggests that a network is learning features that generalize. In particular…,2020-03-13,"['cs.LG', 'cs.NE', 'stat.ML']"
Boosting Standard Classification Architectures Through a Ranking Regularizer,"['Ahmed Taha', 'Yi-Ting Chen', 'Teruhisa Misu', 'Abhinav Shrivastava', 'Larry Davis']",https://arxiv.org/pdf/1901.08616,"We employ triplet loss as a feature embedding regularizer to boost classification performance. Standard architectures, like ResNet and Inception, are extended to support both losses with minimal hyper-parameter tuning. This promotes generality while fine-tuning pretrained networks. Triplet loss is a powerful surrogate for recently proposed embedding regularizers. Yet, it is avoided due to large ba…",2020-03-02,['cs.CV']
Fully Decentralized Joint Learning of Personalized Models and Collaboration Graphs,"['Valentina Zantedeschi', 'Aurélien Bellet', 'Marc Tommasi']",https://arxiv.org/pdf/1901.08460,"We consider the fully decentralized machine learning scenario where many users with personal datasets collaborate to learn models through local peer-to-peer exchanges, without a central coordinator. We propose to train personalized models that leverage a collaboration graph describing the relationships between user personal tasks, which we learn jointly with the models. Our fully decentralized opt…",2020-03-26,"['cs.LG', 'cs.AI', 'cs.DC', 'eess.SY', 'stat.ML']"
Predicting Tactical Solutions to Operational Planning Problems under Imperfect Information,"['Eric Larsen', 'Sébastien Lachapelle', 'Yoshua Bengio', 'Emma Frejinger', 'Simon Lacoste-Julien', 'Andrea Lodi']",https://arxiv.org/pdf/1901.07935,"This paper offers a methodological contribution at the intersection of machine learning and operations research. Namely, we propose a methodology to quickly predict tactical solutions to a given operational problem. In this context, the tactical solution is less detailed than the operational one but it has to be computed in very short time and under imperfect information. The problem is of importa…",2020-03-19,"['cs.LG', 'math.OC', 'stat.ML']"
Taxonomy and Challenges of Out-of-Band Signal Injection Attacks and Defenses,"['Ilias Giechaskiel', 'Kasper Bonne Rasmussen']",https://arxiv.org/pdf/1901.06935,Recent research has shown that the integrity of sensor measurements can be violated through out-of-band signal injection attacks. These attacks target the conversion process from a physical quantity to an analog property---a process that fundamentally cannot be authenticated. Out-of-band signal injection attacks thus pose previously-unexplored security risks by exploiting hardware imperfections in…,2020-03-16,['cs.CR']
The adaptive interpolation method for proving replica formulas. Applications to the Curie-Weiss and Wigner spike models,"['Jean Barbier', 'Nicolas Macris']",https://arxiv.org/pdf/1901.06516,In this contribution we give a pedagogic introduction to the newly introduced adaptive interpolation method to prove in a simple and unified way replica formulas for Bayesian optimal inference problems. Many aspects of this method can already be explained at the level of the simple Curie-Weiss spin system. This provides a new method of solution for this model which does not appear to be known. We…,2020-03-07,"['cond-mat.dis-nn', 'cs.IT', 'math-ph', 'math.PR']"
Outage in Motorway Multi-Lane VANETs with Hardcore Headway Distance Using Synthetic Traces,"['Konstantinos Koufos', 'Carl P. Dettmann']",https://arxiv.org/pdf/1901.06368,"In this paper we analyze synthetic mobility traces generated for three-lane unidirectional motorway traffic to find that the locations of vehicles along a lane are better modeled by a hardcore point process instead of the widely-accepted Poisson point process (PPP). In order to capture the repulsion between successive vehicles while maintaining a level of analytical tractability, we make a simple…",2020-03-13,['cs.IT']
Decomposition of games: some strategic considerations,"['Joseph Abdou', 'Nikolaos Pnevmatikos', 'Marco Scarsini', 'Xavier Venel']",https://arxiv.org/pdf/1901.06048,"Candogan et al. (2011) provide an orthogonal direct-sum decomposition of finite games into potential, harmonic and nonstrategic components. In this paper we study the issue of decomposing games that are strategically equivalent from a game-theoretical point of view, for instance games obtained via transformations such as duplications of strategies or positive affine mappings of of payoffs. We show…",2020-03-30,"['cs.GT', 'math.OC']"
Block-Randomized Stochastic Proximal Gradient for Low-Rank Tensor Factorization,"['Xiao Fu', 'Shahana Ibrahim', 'Hoi-To Wai', 'Cheng Gao', 'Kejun Huang']",https://arxiv.org/pdf/1901.05529,"This work considers the problem of computing the canonical polyadic decomposition (CPD) of large tensors. Prior works mostly leverage data sparsity to handle this problem, which is not suitable for handling dense tensors that often arise in applications such as medical imaging, computer vision, and remote sensing. Stochastic optimization is known for its low memory cost and per-iteration complexit…",2020-03-25,"['eess.SP', 'cs.LG']"
Classification of load forecasting studies by forecasting problem to select load forecasting techniques and methodologies,"['Jonathan Dumas', 'Bertrand Cornélusse']",https://arxiv.org/pdf/1901.05052,"The key contribution of this paper is to propose a classification into two dimensions of the load forecasting studies to decide which forecasting tools to use in which case. This classification aims to provide a synthetic view of the relevant forecasting techniques and methodologies by forecasting problem. In addition, the key principles of the main techniques and methodologies used are summarized…",2020-03-18,"['cs.IR', 'cs.LG', 'stat.ML']"
Decentralized Poisson Multi-Bernoulli Filtering for Vehicle Tracking,"['Markus Fröhle', 'Karl Granström', 'Henk Wymeersch']",https://arxiv.org/pdf/1901.04518,"A decentralized Poisson multi-Bernoulli filter is proposed to track multiple vehicles using multiple high-resolution sensors. Independent filters estimate the vehicles' presence, state, and shape using a Gaussian process extent model; a decentralized filter is realized through fusion of the filters posterior densities. An efficient implementation is achieved by parametric state representation, uti…",2020-03-05,"['cs.MA', 'eess.SY']"
Blind GB-PANDAS: A Blind Throughput-Optimal Load Balancing Algorithm for Affinity Scheduling,"['Ali Yekkehkhany', 'Rakesh Nagi']",https://arxiv.org/pdf/1901.04047,"Dynamic affinity load balancing of multi-type tasks on multi-skilled servers, when the service rate of each task type on each of the servers is known and can possibly be different from each other, is an open problem for over three decades. The goal is to do task assignment on servers in a real time manner so that the system becomes stable, which means that the queue lengths do not diverge to infin…",2020-03-03,['cs.PF']
Deep Learning for Ranking Response Surfaces with Applications to Optimal Stopping Problems,['Ruimeng Hu'],https://arxiv.org/pdf/1901.03478,"In this paper, we propose deep learning algorithms for ranking response surfaces, with applications to optimal stopping problems in financial mathematics. The problem of ranking response surfaces is motivated by estimating optimal feedback policy maps in stochastic control problems, aiming to efficiently find the index associated to the minimal response across the entire continuous input space…",2020-03-10,"['stat.ML', 'cs.LG', 'q-fin.CP']"
Hand Segmentation and Fingertip Tracking from Depth Camera Images Using Deep Convolutional Neural Network and Multi-task SegNet,"['Duong Hai Nguyen', 'Tai Nhu Do', 'In-Seop Na', 'Soo-Hyung Kim']",https://arxiv.org/pdf/1901.03465,"Hand segmentation and fingertip detection play an indispensable role in hand gesture-based human-machine interaction systems. In this study, we propose a method to discriminate hand components and to locate fingertips in RGB-D images. The system consists of three main steps: hand detection using RGB images providing regions which are considered as promising areas for further processing, hand segme…",2020-03-11,['cs.CV']
Detecting Hidden Webcams with Delay-Tolerant Similarity of Simultaneous Observation,"['Kevin Wu', 'Brent Lagesse']",https://arxiv.org/pdf/1901.02818,"Small, low-cost, wireless cameras are becoming increasingly commonplace making surreptitious observation of people more difficult to detect. Previous work in detecting hidden cameras has only addressed limited environments in small spaces where the user has significant control of the environment. To address this problem in a less constrained scope of environments, we introduce the concept of simil…",2020-03-27,['cs.CR']
Interpretable CNNs for Object Classification,"['Quanshi Zhang', 'Xin Wang', 'Ying Nian Wu', 'Huilin Zhou', 'Song-Chun Zhu']",https://arxiv.org/pdf/1901.02413,"This paper proposes a generic method to learn interpretable convolutional filters in a deep convolutional neural network (CNN) for object classification, where each interpretable filter encodes features of a specific object part. Our method does not require additional annotations of object parts or textures for supervision. Instead, we use the same training data as traditional CNNs. Our method aut…",2020-03-12,"['cs.LG', 'cs.CV', 'stat.ML']"
Learning with Fenchel-Young Losses,"['Mathieu Blondel', 'André F. T. Martins', 'Vlad Niculae']",https://arxiv.org/pdf/1901.02324,"Over the past decades, numerous loss functions have been been proposed for a variety of supervised learning tasks, including regression, classification, ranking, and more generally structured prediction. Understanding the core principles and theoretical properties underpinning these losses is key to choose the right loss for the right problem, as well as to create new losses which combine their st…",2020-03-02,"['stat.ML', 'cs.LG']"
Tendrils of Crime: Visualizing the Diffusion of Stolen Bitcoins,"['Mansoor Ahmed-Rengers', 'Ilia Shumailov', 'Ross Anderson']",https://arxiv.org/pdf/1901.01769,"The first six months of 2018 saw cryptocurrency thefts of $761 million, and the technology is also the latest and greatest tool for money laundering. This increase in crime has caused both researchers and law enforcement to look for ways to trace criminal proceeds. Although tracing algorithms have improved recently, they still yield an enormous amount of data of which very few datapoints are relev…",2020-03-12,"['cs.CY', 'cs.CR', 'cs.HC']"
Poincaré Wasserstein Autoencoder,['Ivan Ovinnikov'],https://arxiv.org/pdf/1901.01427,"This work presents a reformulation of the recently proposed Wasserstein autoencoder framework on a non-Euclidean manifold, the Poincaré ball model of the hyperbolic space. By assuming the latent space to be hyperbolic, we can use its intrinsic hierarchy to impose structure on the learned latent space representations. We demonstrate the model in the visual domain to analyze some of its properties a…",2020-03-16,"['cs.LG', 'stat.ML']"
Plugin Networks for Inference under Partial Evidence,"['Michal Koperski', 'Tomasz Konopczynski', 'Rafał Nowak', 'Piotr Semberecki', 'Tomasz Trzcinski']",https://arxiv.org/pdf/1901.00326,"In this paper, we propose a novel method to incorporate partial evidence in the inference of deep convolutional neural networks. Contrary to the existing, top performing methods, which either iteratively modify the input of the network or exploit external label taxonomy to take the partial evidence into account, we add separate network modules (""Plugin Networks"") to the intermediate layers of a pr…",2020-03-05,['cs.CV']
Adaptive Quantile Low-Rank Matrix Factorization,"['Shuang Xu', 'Chun-Xia Zhang', 'Jiangshe Zhang']",https://arxiv.org/pdf/1901.00140,"Low-rank matrix factorization (LRMF) has received much popularity owing to its successful applications in both computer vision and data mining. By assuming noise to come from a Gaussian, Laplace or mixture of Gaussian distributions, significant efforts have been made on optimizing the (weighted) L_1L_1 or L_2L_2-norm loss between an observed matrix and its bilinear factorization. However, the type o…",2020-03-03,"['stat.ML', 'cs.LG']"
Learning RUMs: Reducing Mixture to Single Component via PCA,"['Devavrat Shah', 'Dogyoon Song']",https://arxiv.org/pdf/1812.11917,"We consider the problem of learning a mixture of Random Utility Models (RUMs). Despite the success of RUMs in various domains and the versatility of mixture RUMs to capture the heterogeneity in preferences, there has been only limited progress in learning a mixture of RUMs from partial data such as pairwise comparisons. In contrast, there have been significant advances in terms of learning a singl…",2020-03-30,"['stat.ML', 'cs.LG']"
Variational Self-attention Model for Sentence Representation,"['Qiang Zhang', 'Shangsong Liang', 'Emine Yilmaz']",https://arxiv.org/pdf/1812.11559,"This paper proposes a variational self-attention model (VSAM) that employs variational inference to derive self-attention. We model the self-attention vector as random variables by imposing a probabilistic distribution. The self-attention mechanism summarizes source information as an attention vector by weighted sum, where the weights are a learned probabilistic distribution. Compared with convent…",2020-03-10,['cs.CL']
Explaining Aggregates for Exploratory Analytics,"['Fotis Savva', 'Christos Anagnostopoulos', 'Peter Triantafillou']",https://arxiv.org/pdf/1812.11346,"Analysts wishing to explore multivariate data spaces, typically pose queries involving selection operators, i.e., range or radius queries, which define data subspaces of possible interest and then use aggregation functions, the results of which determine their exploratory analytics interests. However, such aggregate query (AQ) results are simple scalars and as such, convey limited information abou…",2020-03-12,"['cs.DB', 'cs.LG']"
A Survey on Deep Learning for Named Entity Recognition,"['Jing Li', 'Aixin Sun', 'Jianglei Han', 'Chenliang Li']",https://arxiv.org/pdf/1812.09449,"Named entity recognition (NER) is the task to identify mentions of rigid designators from text belonging to predefined semantic types such as person, location, organization etc. NER always serves as the foundation for many natural language applications such as question answering, text summarization, and machine translation. Early NER systems got a huge success in achieving good performance with th…",2020-03-18,['cs.CL']
Splitting Epistemic Logic Programs,"['Pedro Cabalar', 'Jorge Fandinno', 'Luis Fariñas del Cerro']",https://arxiv.org/pdf/1812.08763,"Epistemic logic programs constitute an extension of the stable models semantics to deal with new constructs called subjective literals. Informally speaking, a subjective literal allows checking whether some regular literal is true in all stable models or in some stable model. As it can be imagined, the associated semantics has proved to be non-trivial, as the truth of the subjective literal may in…",2020-03-27,"['cs.AI', 'cs.LO']"
The Recognition Of Persian Phonemes Using PPNet,"['Saber Malekzadeh', 'Mohammad Hossein Gholizadeh', 'Hossein Ghayoumi zadeh', 'Seyed Naser Razavi']",https://arxiv.org/pdf/1812.08600,"In this paper, a novel approach is proposed for the recognition of Persian phonemes in the Persian Consonant-Vowel Combination (PCVC) speech dataset. Nowadays, deep neural networks play a crucial role in classification tasks. However, the best results in speech recognition are not yet as perfect as human recognition rate. Deep learning techniques show outstanding performance over many other classi…",2020-03-22,"['eess.AS', 'cs.LG', 'cs.SD']"
Intersections between the norm-trace curve and some low degree curves,"['Matteo Bonini', 'Massimiliano Sala']",https://arxiv.org/pdf/1812.08590,"In this paper we analyze the intersection between the norm-trace curve over \mathbb{F}_{q^3}\mathbb{F}_{q^3} and the curves of the form y=ax^3+bx^2+cx+dy=ax^3+bx^2+cx+d, giving a complete characterization of the intersection between the curve and the parabolas, as well as sharp bounds for the other cases. This information is used for the determination of the weight distribution of some one-point AG codes constructed on the c…",2020-03-06,"['math.CO', 'cs.IT', 'math.AG']"
A general centrality framework based on node navigability,"['Pasquale De Meo', 'Mark Levene', 'Fabrizio Messina', 'Alessandro Provetti']",https://arxiv.org/pdf/1812.08012,"Centrality metrics are a popular tool in Network Science to identify important nodes within a graph. We introduce the Potential Gain as a centrality measure that unifies many walk-based centrality metrics in graphs and captures the notion of node navigability, interpreted as the property of being reachable from anywhere else (in the graph) through short walks. Two instances of the Potential Gain (…",2020-03-12,"['cs.SI', 'physics.soc-ph']"
Automatic Detection of Reflective Thinking in Mathematical Problem Solving based on Unconstrained Bodily Exploration,"['Temitayo A. Olugbade', 'Joseph Newbold', 'Rose Johnson', 'Erica Volta', 'Paolo Alborno', 'Radoslaw Niewiadomski', 'Max Dillon', 'Gualtiero Volpe', 'Nadia Bianchi-Berthouze']",https://arxiv.org/pdf/1812.07941,"For technology (like serious games) that aims to deliver interactive learning, it is important to address relevant mental experiences such as reflective thinking during problem solving. To facilitate research in this direction, we present the weDraw-1 Movement Dataset of body movement sensor data and reflective thinking labels for 26 children solving mathematical problems in unconstrained settings…",2020-03-23,"['cs.HC', 'cs.LG', 'stat.ML']"
Matrix Completion under Low-Rank Missing Mechanism,"['Xiaojun Mao', 'Raymond K. W. Wong', 'Song Xi Chen']",https://arxiv.org/pdf/1812.07813,"Matrix completion is a modern missing data problem where both the missing structure and the underlying parameter are high dimensional. Although missing structure is a key component to any missing data problems, existing matrix completion methods often assume a simple uniform missing mechanism. In this work, we study matrix completion from corrupted data under a novel low-rank missing mechanism. Th…",2020-03-19,"['stat.ML', 'cs.LG', 'math.ST', 'stat.ME']"
"Mini-Unmanned Aerial Vehicle-Based Remote Sensing: Techniques, Applications, and Prospects","['Tian-Zhu Xiang', 'Gui-Song Xia', 'Liangpei Zhang']",https://arxiv.org/pdf/1812.07770,"The past few decades have witnessed the great progress of unmanned aircraft vehicles (UAVs) in civilian fields, especially in photogrammetry and remote sensing. In contrast with the platforms of manned aircraft and satellite, the UAV platform holds many promising characteristics: flexibility, efficiency, high-spatial/temporal resolution, low cost, easy operation, etc., which make it an effective c…",2020-03-15,['cs.CV']
Data Lake Organization,"['Fatemeh Nargesian', 'Ken Q. Pu', 'Bahar Ghadiri Bashardoost', 'Erkang Zhu', 'Renée J. Miller']",https://arxiv.org/pdf/1812.07024,We consider the problem of creating a navigation structure that allows a user to most effectively navigate a data lake. We define an organization as a graph that contains nodes representing sets of attributes within a data lake and edges indicating subset relationships among nodes. We present a new probabilistic model of how users interact with an organization and define the likelihood of a user f…,2020-03-02,['cs.DB']
Interpretable Matrix Completion: A Discrete Optimization Approach,"['Dimitris Bertsimas', 'Michael Lingzhi Li']",https://arxiv.org/pdf/1812.06647,"We consider the problem of matrix completion on an n \times mn \times m matrix. We introduce the problem of Interpretable Matrix Completion that aims to provide meaningful insights for the low-rank matrix using side information. We show that the problem can be reformulated as a binary convex optimization problem. We design OptComplete, based on a novel concept of stochastic cutting planes to enable effici…",2020-03-03,"['math.OC', 'cs.LG', 'stat.ML']"
Presenting de Groot duality of stably compact spaces,['Tatsuji Kawai'],https://arxiv.org/pdf/1812.06480,"We give a constructive account of the de Groot duality of stably compact spaces in the setting of strong proximity lattice, a point-free representation of a stably compact space. To this end, we introduce a notion of strong continuous entailment relation, which can be thought of as a presentation of a strong proximity lattice by generators and relations. The new notion allows us to identify de Gro…",2020-03-08,"['cs.LO', 'math.GN']"
Gold Seeker: Information Gain from Policy Distributions for Goal-oriented Vision-and-Langauge Reasoning,"['Ehsan Abbasnejad', 'Iman Abbasnejad', 'Qi Wu', 'Javen Shi', 'Anton van den Hengel']",https://arxiv.org/pdf/1812.06398,"As Computer Vision moves from a passive analysis of pixels to active analysis of semantics, the breadth of information algorithms need to reason over has expanded significantly. One of the key challenges in this vein is the ability to identify the information required to make a decision, and select an action that will recover it. We propose a reinforcement-learning approach that maintains a distri…",2020-03-29,"['cs.LG', 'stat.ML']"
Simple Concurrent Labeling Algorithms for Connected Components,"['S. Cliff Liu', 'Robert E. Tarjan']",https://arxiv.org/pdf/1812.06177,"We study a class of simple algorithms for concurrently computing the connected components of an nn-vertex, mm-edge graph. Our algorithms are easy to implement in either the COMBINING CRCW PRAM or the MPC computing model. For two related algorithms in this class, we obtain Θ(\lg n)Θ(\lg n) step and Θ(m \lg n)Θ(m \lg n) work bounds. For two others, we obtain O(\lg^2 n)O(\lg^2 n) step and O(m \lg^2 n)O(m \lg^2 n) work bounds, whi…",2020-03-02,['cs.DS']
Observability = Typability + Inhabitation,"['Antonio Bucciarelli', 'Delia Kesner', 'Simona Ronchi Della Rocca']",https://arxiv.org/pdf/1812.06009,"We define an observability property for a calculus with pattern matching which is inspired by the notion of solvability for the lambda-calculus. We prove that observability can be characterized by means of typability and inhabitation in an intersection type system P based on non-idempotent types. We show first that the system P characterizes the set of terms having canonical form, i.e. that a term…",2020-03-02,"['cs.LO', 'cs.PL']"
Multi-edge-type LDPC code design with G-EXIT charts for continuous-variable quantum key distribution,"['Hossein Mani', 'Tobias Gehring', 'Christoph Pacher', 'Ulrik Lund Andersen']",https://arxiv.org/pdf/1812.05867,Continuous-variable quantum key distribution utilizes an ensemble of coherent states of light to distribute secret encryption keys between two parties. One of the challenges is thereby the requirement of capacity approaching error correcting codes in the low signal-to-noise (SNR) regime (SNR < 0 dB). Multilevel coding (MLC) combined with multistage decoding (MSD) can solve this challenge in combin…,2020-03-05,['cs.IT']
A First Look at Deep Learning Apps on Smartphones,"['Mengwei Xu', 'Jiawei Liu', 'Yuanqiang Liu', 'Felix Xiaozhu Lin', 'Yunxin Liu', 'Xuanzhe Liu']",https://arxiv.org/pdf/1812.05448,"We are in the dawn of deep learning explosion for smartphones. To bridge the gap between research and practice, we present the first empirical study on 16,500 the most popular Android apps, demystifying how smartphone apps exploit deep learning in the wild. To this end, we build a new static tool that dissects apps and analyzes their deep learning functions. Our study answers threefold questions:…",2020-03-29,"['cs.LG', 'cs.CY']"
Towards Understanding Language through Perception in Situated Human-Robot Interaction: From Word Grounding to Grammar Induction,"['Amir Aly', 'Tadahiro Taniguchi']",https://arxiv.org/pdf/1812.04840,"Robots are widely collaborating with human users in diferent tasks that require high-level cognitive functions to make them able to discover the surrounding environment. A difcult challenge that we briefy highlight in this short paper is inferring the latent grammatical structure of language, which includes grounding parts of speech (e.g., verbs, nouns, adjectives, and prepositions) through visual…",2020-03-13,"['cs.CL', 'cs.AI']"
Socratrees: Exploring the Design of Argument Technology for Layman Users,['Steven Jeuris'],https://arxiv.org/pdf/1812.04478,"Terms like 'misinformation', 'fake news', and 'echo chambers' permeate current discussions on the state of the Internet. We believe a lack of technological support to evaluate, contest, and reason about information online---as opposed to merely disseminating it---lies at the root of these problems. Several argument technologies support such functionality, but have seen limited use outside of niche…",2020-03-17,"['cs.HC', 'cs.CY']"
