title,authors,link,abstract,date,tags
"Reciprocal Recommender Systems: Analysis of State-of-Art Literature, Challenges and Opportunities towards Social Recommendation","['Ivan Palomares', 'Carlos Porcel', 'Luiz Pizzato', 'Ido Guy', 'Enrique Herrera-Viedma']",https://arxiv.org/pdf/2007.16120,"There exist situations of decision-making under information overload in the Internet, where people have an overwhelming number of available options to choose from, e.g. products to buy in an e-commerce site, or restaurants to visit in a large city. Recommender systems arose as a data-driven personalized decision support tool to assist users in these situations: they are able to process user-relate…",2020-11-02,"['cs.SI', 'cs.AI', 'cs.IR']"
Neural Composition: Learning to Generate from Multiple Models,"['Denis Filimonov', 'Ravi Teja Gadde', 'Ariya Rastrow']",https://arxiv.org/pdf/2007.16013,"Decomposing models into multiple components is critically important in many applications such as language modeling (LM) as it enables adapting individual components separately and biasing of some components to the user's personal preferences. Conventionally, contextual and personalized adaptation for language models, are achieved through class-based factorization, which requires class-annotated da…",2020-11-09,"['cs.CL', 'cs.LG', 'stat.ML']"
Real-Time Uncertainty Estimation in Computer Vision via Uncertainty-Aware Distribution Distillation,"['Yichen Shen', 'Zhilu Zhang', 'Mert R. Sabuncu', 'Lin Sun']",https://arxiv.org/pdf/2007.15857,"Calibrated estimates of uncertainty are critical for many real-world computer vision applications of deep learning. While there are several widely-used uncertainty estimation methods, dropout inference stands out for its simplicity and efficacy. This technique, however, requires multiple forward passes through the network during inference and therefore can be too resource-intensive to be deployed…",2020-11-05,"['cs.CV', 'cs.LG', 'stat.ML']"
App-Aware Response Synthesis for User Reviews,"['Umar Farooq', 'A. B. Siddique', 'Fuad Jamour', 'Zhijia Zhao', 'Vagelis Hristidis']",https://arxiv.org/pdf/2007.15793,"Responding to user reviews promptly and satisfactorily improves application ratings, which is key to application popularity and success. The proliferation of such reviews makes it virtually impossible for developers to keep up with responding manually. To address this challenge, recent work has shown the possibility of automatic response generation. However, because the training review-response pa…",2020-11-10,"['cs.SE', 'cs.LG']"
COVID-19 therapy target discovery with context-aware literature mining,"['Matej Martinc', 'Blaž Škrlj', 'Sergej Pirkmajer', 'Nada Lavrač', 'Bojan Cestnik', 'Martin Marzidovšek', 'Senja Pollak']",https://arxiv.org/pdf/2007.15681,"The abundance of literature related to the widespread COVID-19 pandemic is beyond manual inspection of a single expert. Development of systems, capable of automatically processing tens of thousands of scientific publications with the aim to enrich existing empirical evidence with literature-based associations is challenging and relevant. We propose a system for contextualization of empirical expre…",2020-11-09,"['cs.CL', 'cs.DL', 'cs.IR']"
"Depressive, Drug Abusive, or Informative: Knowledge-aware Study of News Exposure during COVID-19 Outbreak","['Amanuel Alambo', 'Manas Gaur', 'Krishnaprasad Thirunarayan']",https://arxiv.org/pdf/2007.15209,"The COVID-19 pandemic is having a serious adverse impact on the lives of people across the world. COVID-19 has exacerbated community-wide depression, and has led to increased drug abuse brought about by isolation of individuals as a result of lockdown. Further, apart from providing informative content to the public, the incessant media coverage of COVID-19 crisis in terms of news broadcasts, publi…",2020-11-03,"['cs.SI', 'cs.IR']"
Learning RGB-D Feature Embeddings for Unseen Object Instance Segmentation,"['Yu Xiang', 'Christopher Xie', 'Arsalan Mousavian', 'Dieter Fox']",https://arxiv.org/pdf/2007.15157,"Segmenting unseen objects in cluttered scenes is an important skill that robots need to acquire in order to perform tasks in new environments. In this work, we propose a new method for unseen object instance segmentation by learning RGB-D feature embeddings from synthetic data. A metric learning loss function is utilized to learn to produce pixel-wise feature embeddings such that pixels from the s…",2020-11-11,"['cs.RO', 'cs.CV']"
The BIRAFFE2 Experiment. Study in Bio-Reactions and Faces for Emotion-based Personalization for AI Systems,"['Krzysztof Kutt', 'Dominika Drążyk', 'Maciej Szelążek', 'Szymon Bobek', 'Grzegorz J. Nalepa']",https://arxiv.org/pdf/2007.15048,"The paper describes BIRAFFE2 data set, which is a result of an affective computing experiment conducted between 2019 and 2020, that aimed to develop computer models for classification and recognition of emotion. Such work is important to develop new methods of natural Human-AI interaction. As we believe that models of emotion should be personalized by design, we present an unified paradigm allowin…",2020-11-09,"['cs.HC', 'cs.AI', 'cs.LG']"
Learning Output Embeddings in Structured Prediction,"['Luc Brogat-Motte', 'Alessandro Rudi', 'Céline Brouard', 'Juho Rousu', ""Florence d'Alché-Buc""]",https://arxiv.org/pdf/2007.14703,"A powerful and flexible approach to structured prediction consists in embedding the structured objects to be predicted into a feature space of possibly infinite dimension by means of output kernels, and then, solving a regression problem in this output space. A prediction in the original space is computed by solving a pre-image problem. In such an approach, the embedding, linked to the target loss…",2020-11-02,"['stat.ML', 'cs.LG']"
Probabilistic Massive MIMO Channel Estimation with Built-in Parameter Estimation,"['Shuai Huang', 'Deqiang Qiu', 'Trac D. Tran']",https://arxiv.org/pdf/2007.14564,"In order to reduce hardware complexity and power consumption, massive multiple-input multiple-output (MIMO) systems employ low-resolution analog-to-digital converters (ADCs) to acquire quantized measurements \boldsymbol y\boldsymbol y. This poses new challenges to the channel estimation problem, and the sparse prior on the channel coefficient vector \boldsymbol x\boldsymbol x in the angle domain is often used to compen…",2020-11-09,"['cs.IT', 'eess.SP']"
Group Knowledge Transfer: Federated Learning of Large CNNs at the Edge,"['Chaoyang He', 'Murali Annavaram', 'Salman Avestimehr']",https://arxiv.org/pdf/2007.14513,"Scaling up the convolutional neural network (CNN) size (e.g., width, depth, etc.) is known to effectively improve model accuracy. However, the large model size impedes training on resource-constrained edge devices. For instance, federated learning (FL) may place undue burden on the compute capability of edge nodes, even though there is a strong practical need for FL due to its privacy and confiden…",2020-11-05,"['cs.LG', 'cs.CV']"
Munchausen Reinforcement Learning,"['Nino Vieillard', 'Olivier Pietquin', 'Matthieu Geist']",https://arxiv.org/pdf/2007.14430,"Bootstrapping is a core mechanism in Reinforcement Learning (RL). Most algorithms, based on temporal differences, replace the true value of a transiting state by their current estimate of this value. Yet, another estimate could be leveraged to bootstrap RL: the current policy. Our core contribution stands in a very simple idea: adding the scaled log-policy to the immediate reward. We show that sli…",2020-11-04,"['cs.LG', 'stat.ML']"
Fast simulations of highly-connected spiking cortical models using GPUs,"['Bruno Golosio', 'Gianmarco Tiddia', 'Chiara De Luca', 'Elena Pastorelli', 'Francesco Simula', 'Pier Stanislao Paolucci']",https://arxiv.org/pdf/2007.14236,"Over the past decade there has been a growing interest in the development of parallel hardware systems for simulating large-scale networks of spiking neurons. Compared to other highly-parallel systems, GPU-accelerated solutions have the advantage of a relatively low cost and a great versatility, thanks also to the possibility of using the CUDA-C/C++ programming languages. NeuronGPU is a GPU librar…",2020-11-09,"['q-bio.NC', 'cs.DC', 'cs.NE']"
Information Behavior During the Covid-19 Crisis in German-Speaking Countries,"['Stefan Dreisiebner', 'Sophie März', 'Thomas Mandl']",https://arxiv.org/pdf/2007.13833,"This paper explores the impact of the Covid-19 crisis at the level of individual information behavior, based on an online survey among 308 participants from the German-speaking countries Austria, Germany and Switzerland in April and May 2020. The results show first that the Covid-19 crisis has led to an increased demand for reliable information. This goes alongside a significant increased use of p…",2020-11-02,['cs.CY']
MMDF: Mobile Microscopy Deep Framework,"['Anatasiia Kornilova', 'Mikhail Salnikov', 'Olga Novitskaya', 'Maria Begicheva', 'Egor Sevriugov', 'Kirill Shcherbakov']",https://arxiv.org/pdf/2007.13701,"Mobile microscopy is a promising technology to assist and to accelerate disease diagnostics, with its widespread adoption being hindered by the mediocre quality of acquired images. Although some paired image translation and super-resolution approaches for mobile microscopy have emerged, a set of essential challenges, necessary for automating it in a high-throughput setting, still await to be addre…",2020-11-10,"['eess.IV', 'cs.CV']"
Maximum Mutation Reinforcement Learning for Scalable Control,"['Karush Suri', 'Xiao Qi Shi', 'Konstantinos N. Plataniotis', 'Yuri A. Lawryshyn']",https://arxiv.org/pdf/2007.13690,"Advances in Reinforcement Learning (RL) have successfully tackled sample efficiency and overestimation bias. However, these methods often fall short of scalable performance. On the other hand, genetic methods provide scalability but depict hyperparameter sensitivity to evolutionary operations. We present the Evolution-based Soft Actor-Critic (ESAC), a scalable RL algorithm. Our contributions are t…",2020-11-07,"['cs.LG', 'cs.AI', 'cs.NE', 'stat.ML']"
Don't Fish in Troubled Waters! Characterizing Coronavirus-themed Cryptocurrency Scams,"['Pengcheng Xia', 'Haoyu Wang', 'Xiapu Luo', 'Lei Wu', 'Yajin Zhou', 'Guangdong Bai', 'Guoai Xu', 'Gang Huang', 'Xuanzhe Liu']",https://arxiv.org/pdf/2007.13639,"As COVID-19 has been spreading across the world since early 2020, a growing number of malicious campaigns are capitalizing the topic of COVID-19. COVID-19 themed cryptocurrency scams are increasingly popular during the pandemic. However, these newly emerging scams are poorly understood by our community. In this paper, we present the first measurement study of COVID-19 themed cryptocurrency scams.…",2020-11-01,['cs.CR']
Oblique Predictive Clustering Trees,"['Tomaž Stepišnik', 'Dragi Kocev']",https://arxiv.org/pdf/2007.13617,"Predictive clustering trees (PCTs) are a well established generalization of standard decision trees, which can be used to solve a variety of predictive modeling tasks, including structured output prediction. Combining them into ensembles yields state-of-the-art performance. Furthermore, the ensembles of PCTs can be interpreted by calculating feature importance scores from the learned models. Howev…",2020-11-05,"['cs.LG', 'stat.ML']"
HeAT -- a Distributed and GPU-accelerated Tensor Framework for Data Analytics,"['Markus Götz', 'Daniel Coquelin', 'Charlotte Debus', 'Kai Krajsek', 'Claudia Comito', 'Philipp Knechtges', 'Björn Hagemeier', 'Michael Tarnawa', 'Simon Hanselmann', 'Martin Siggel', 'Achim Basermann', 'Achim Streit']",https://arxiv.org/pdf/2007.13552,"To cope with the rapid growth in available data, the efficiency of data analysis and machine learning libraries has recently received increased attention. Although great advancements have been made in traditional array-based computations, most are limited by the resources available on a single computation node. Consequently, novel approaches must be made to exploit distributed resources, e.g. dist…",2020-11-11,"['cs.DC', 'cs.LG', 'cs.MS']"
Evaluating the reliability of acoustic speech embeddings,"['Robin Algayres', 'Mohamed Salah Zaiem', 'Benoit Sagot', 'Emmanuel Dupoux']",https://arxiv.org/pdf/2007.13542,"Speech embeddings are fixed-size acoustic representations of variable-length speech sequences. They are increasingly used for a variety of tasks ranging from information retrieval to unsupervised term discovery and speech segmentation. However, there is currently no clear methodology to compare or optimise the quality of these embeddings in a task-neutral way. Here, we systematically compare two p…",2020-11-06,"['eess.AS', 'cs.CL', 'cs.LG', 'cs.SD']"
FedML: A Research Library and Benchmark for Federated Machine Learning,"['Chaoyang He', 'Songze Li', 'Jinhyun So', 'Xiao Zeng', 'Mi Zhang', 'Hongyi Wang', 'Xiaoyang Wang', 'Praneeth Vepakomma', 'Abhishek Singh', 'Hang Qiu', 'Xinghua Zhu', 'Jianzong Wang', 'Li Shen', 'Peilin Zhao', 'Yan Kang', 'Yang Liu', 'Ramesh Raskar', 'Qiang Yang', 'Murali Annavaram', 'Salman Avestimehr']",https://arxiv.org/pdf/2007.13518,"Federated learning (FL) is a rapidly growing research field in machine learning. However, existing FL libraries cannot adequately support diverse algorithmic development; inconsistent dataset and model usage make fair algorithm comparison challenging. In this work, we introduce FedML, an open research library and benchmark to facilitate FL algorithm development and fair performance comparison. Fed…",2020-11-08,"['cs.LG', 'stat.ML']"
DeepHazard: neural network for time-varying risks,"['Denise Rava', 'Jelena Bradic']",https://arxiv.org/pdf/2007.13218,"Prognostic models in survival analysis are aimed at understanding the relationship between patients' covariates and the distribution of survival time. Traditionally, semi-parametric models, such as the Cox model, have been assumed. These often rely on strong proportionality assumptions of the hazard that might be violated in practice. Moreover, they do not often include covariate information updat…",2020-11-05,"['stat.ML', 'cs.LG']"
CAMPs: Learning Context-Specific Abstractions for Efficient Planning in Factored MDPs,"['Rohan Chitnis', 'Tom Silver', 'Beomjoon Kim', 'Leslie Pack Kaelbling', 'Tomas Lozano-Perez']",https://arxiv.org/pdf/2007.13202,"Meta-planning, or learning to guide planning from experience, is a promising approach to improving the computational cost of planning. A general meta-planning strategy is to learn to impose constraints on the states considered and actions taken by the agent. We observe that (1) imposing a constraint can induce context-specific independences that render some aspects of the domain irrelevant, and (2…",2020-11-07,"['cs.LG', 'cs.AI', 'cs.RO']"
Data-efficient visuomotor policy training using reinforcement learning and generative models,"['Ali Ghadirzadeh', 'Petra Poklukar', 'Ville Kyrki', 'Danica Kragic', 'Mårten Björkman']",https://arxiv.org/pdf/2007.13134,We present a data-efficient framework for solving visuomotor sequential decision-making problems which exploits the combination of reinforcement learning (RL) and latent variable generative models. Our framework trains deep visuomotor policies by introducing an action latent variable such that the feed-forward policy search can be divided into three parts: (i) training a sub-policy that outputs a…,2020-11-06,"['cs.RO', 'cs.LG']"
Quasi-Periodic Parallel WaveGAN: A Non-autoregressive Raw Waveform Generative Model with Pitch-dependent Dilated Convolution Neural Network,"['Yi-Chiao Wu', 'Tomoki Hayashi', 'Takuma Okamoto', 'Hisashi Kawai', 'Tomoki Toda']",https://arxiv.org/pdf/2007.12955,"In this paper, we propose a quasi-periodic parallel WaveGAN (QPPWG) waveform generative model, which applies a quasi-periodic (QP) structure to a parallel WaveGAN (PWG) model using pitch-dependent dilated convolution networks (PDCNNs). PWG is a small-footprint GAN-based raw waveform generative model, whose generation time is much faster than real time because of its compact model and non-autoregre…",2020-11-02,"['eess.AS', 'cs.SD']"
Support of Closed Walks and Second Eigenvalue Multiplicity of the Normalized Adjacency Matrix,"['Theo McKenzie', 'Peter M. R. Rasmussen', 'Nikhil Srivastava']",https://arxiv.org/pdf/2007.12819,"We show that the multiplicity of the second normalized adjacency matrix eigenvalue of any connected graph of maximum degree ΔΔ is bounded by O(n Δ^{7/5}/\log^{1/5-o(1)}n)O(n Δ^{7/5}/\log^{1/5-o(1)}n) for any ΔΔ, and by O(n\log^{1/2}d/\log^{1/4-o(1)}n)O(n\log^{1/2}d/\log^{1/4-o(1)}n) for simple dd-regular graphs when d\ge \log^{1/4}nd\ge \log^{1/4}n. In fact, the same bounds hold for the number of eigenvalues in any interval of width λ_2/\log_Δ^{1-o(1)}nλ_2/\log_Δ^{1-o(1)}n containi…",2020-11-11,"['math.CO', 'cs.DM', 'math.MG', 'math.PR', 'math.SP']"
Secure Control in Partially Observable Environments to Satisfy LTL Specifications,"['Bhaskar Ramasubramanian', 'Luyao Niu', 'Andrew Clark', 'Linda Bushnell', 'Radha Poovendran']",https://arxiv.org/pdf/2007.12501,"This paper studies the synthesis of control policies for an agent that has to satisfy a temporal logic specification in a partially observable environment, in the presence of an adversary. The interaction of the agent (defender) with the adversary is modeled as a partially observable stochastic game. The goal is to generate a defender policy to maximize satisfaction of a given temporal logic speci…",2020-11-04,"['eess.SY', 'cs.CR', 'cs.GT', 'cs.LO']"
Multinomial Sampling for Hierarchical Change-Point Detection,"['Lorena Romero-Medrano', 'Pablo Moreno-Muñoz', 'Antonio Artés-Rodríguez']",https://arxiv.org/pdf/2007.12420,"Bayesian change-point detection, together with latent variable models, allows to perform segmentation over high-dimensional time-series. We assume that change-points lie on a lower-dimensional manifold where we aim to infer subsets of discrete latent variables. For this model, full inference is computationally unfeasible and pseudo-observations based on point-estimates are used instead. However, i…",2020-11-03,"['stat.ML', 'cs.LG']"
Bayesian Robust Optimization for Imitation Learning,"['Daniel S. Brown', 'Scott Niekum', 'Marek Petrik']",https://arxiv.org/pdf/2007.12315,"One of the main challenges in imitation learning is determining what action an agent should take when outside the state distribution of the demonstrations. Inverse reinforcement learning (IRL) can enable generalization to new states by learning a parameterized reward function, but these approaches still face uncertainty over the true reward function and corresponding optimal policy. Existing safe…",2020-11-07,"['cs.LG', 'stat.ML']"
MLJ: A Julia package for composable machine learning,"['Anthony D. Blaom', 'Franz Kiraly', 'Thibaut Lienart', 'Yiannis Simillides', 'Diego Arenas', 'Sebastian J. Vollmer']",https://arxiv.org/pdf/2007.12285,"MLJ (Machine Learing in Julia) is an open source software package providing a common interface for interacting with machine learning models written in Julia and other languages. It provides tools and meta-algorithms for selecting, tuning, evaluating, composing and comparing those models, with a focus on flexible model composition. In this design overview we detail chief novelties of the framework,…",2020-11-03,"['cs.LG', 'stat.ML']"
"Sampling connected subgraphs: nearly-optimal mixing time bounds, nearly-optimal εε-uniform sampling, and perfect uniform sampling",['Marco Bressan'],https://arxiv.org/pdf/2007.12102,"We study the connected subgraph sampling problem: given an integer k \ge 3k \ge 3 and a simple graph G=(V,E)G=(V,E), sample a connected induced kk-node subgraph of GG (also called kk-graphlet) uniformly at random. This is a fundamental graph mining primitive, with applications in social network analysis and bioinformatics. In this work we give several results that improve substantially upon the current s…",2020-11-08,"['cs.DS', 'cs.DM', 'cs.SI']"
The Devil is in Classification: A Simple Framework for Long-tail Object Detection and Instance Segmentation,"['Tao Wang', 'Yu Li', 'Bingyi Kang', 'Junnan Li', 'Junhao Liew', 'Sheng Tang', 'Steven Hoi', 'Jiashi Feng']",https://arxiv.org/pdf/2007.11978,"Most existing object instance detection and segmentation models only work well on fairly balanced benchmarks where per-category training sample numbers are comparable, such as COCO. They tend to suffer performance drop on realistic datasets that are usually long-tailed. This work aims to study and address such open challenges. Specifically, we systematically investigate performance drop of the sta…",2020-11-02,['cs.CV']
"IoTrace: A Flexible, Efficient, and Privacy-Preserving IoT-enabled Architecture for Contact Tracing","['Pietro Tedeschi', 'Spiridon Bakiras', 'Roberto Di Pietro']",https://arxiv.org/pdf/2007.11928,"Contact tracing promises to help fight the spread of Covid-19 via an early detection of possible contagion events. To this end, most existing solutions share the following architecture: smartphones continuously broadcast random beacons that are intercepted by nearby devices and stored into their local contact logs. In this paper, we propose an IoT-enabled architecture for contact tracing that rela…",2020-11-02,"['cs.NI', 'cs.CR']"
Privacy-preserving Artificial Intelligence Techniques in Biomedicine,"['Reihaneh Torkzadehmahani', 'Reza Nasirigerdeh', 'David B. Blumenthal', 'Tim Kacprowski', 'Markus List', 'Julian Matschinske', 'Julian Späth', 'Nina Kerstin Wenke', 'Béla Bihari', 'Tobias Frisch', 'Anne Hartebrodt', 'Anne-Christin Hausschild', 'Dominik Heider', 'Andreas Holzinger', 'Walter Hötzendorfer', 'Markus Kastelitz', 'Rudolf Mayer', 'Cristian Nogales', 'Anastasia Pustozerova', 'Richard Röttger', 'Harald H. H. W. Schmidt', 'Ameli Schwalber', 'Christof Tschohl', 'Andrea Wohner', 'Jan Baumbach']",https://arxiv.org/pdf/2007.11621,"Artificial intelligence (AI) has been successfully applied in numerous scientific domains. In biomedicine, AI has already shown tremendous potential, e.g. in the interpretation of next-generation sequencing data and in the design of clinical decision support systems. However, training an AI model on sensitive data raises concerns about the privacy of individual participants. For example, summary s…",2020-11-06,"['cs.CR', 'cs.AI']"
InCorr: Interactive Data-Driven Correlation Panels for Digital Outcrop Analysis,"['Thomas Ortner', 'Andreas Walch', 'Rebecca Nowak', 'Robert Barnes', 'Thomas Höllt', 'Eduard Gröller']",https://arxiv.org/pdf/2007.11512,"Geological analysis of 3D Digital Outcrop Models (DOMs) for reconstruction of ancient habitable environments is a key aspect of the upcoming ESA ExoMars 2022 Rosalind Franklin Rover and the NASA 2020 Rover Perseverance missions in seeking signs of past life on Mars. Geologists measure and interpret 3D DOMs, create sedimentary logs and combine them in `correlation panels' to map the extents of key…",2020-11-08,"['cs.GR', 'cs.HC']"
Geometric compression of invariant manifolds in neural nets,"['Jonas Paccolat', 'Leonardo Petrini', 'Mario Geiger', 'Kevin Tyloo', 'Matthieu Wyart']",https://arxiv.org/pdf/2007.11471,"We study how neural networks compress uninformative input space in models where data lie in dd dimensions, but whose label only vary within a linear manifold of dimension d_\parallel < dd_\parallel < d. We show that for a one-hidden layer network initialized with infinitesimal weights (i.e. in the \textit{feature learning} regime) trained with gradient descent, the uninformative d_\perp=d-d_\paralleld_\perp=d-d_\parallel space…",2020-11-06,"['cs.LG', 'stat.ML']"
Time-Frequency Scattering Accurately Models Auditory Similarities Between Instrumental Playing Techniques,"['Vincent Lostanlen', 'Christian El-Hajj', 'Mathias Rossignol', 'Grégoire Lafay', 'Joakim Andén', 'Mathieu Lagrange']",https://arxiv.org/pdf/2007.10926,"Instrumental playing techniques such as vibratos, glissandos, and trills often denote musical expressivity, both in classical and folk contexts. However, most existing approaches to music similarity retrieval fail to describe timbre beyond the so-called ""ordinary"" technique, use instrument identity as a proxy for timbre quality, and do not allow for customization to the perceptual idiosyncrasies o…",2020-11-10,"['cs.SD', 'cs.LG', 'eess.AS']"
Guided multi-branch learning systems for sound event detection with sound separation,"['Yuxin Huang', 'Liwei Lin', 'Shuo Ma', 'Xiangdong Wang', 'Hong Liu', 'Yueliang Qian', 'Min Liu', 'Kazushige Ouch']",https://arxiv.org/pdf/2007.10638,"In this paper, we describe in detail our systems for DCASE 2020 Task 4. The systems are based on the 1st-place system of DCASE 2019 Task 4, which adopts weakly-supervised framework with an attention-based embedding-level pooling module and a semi-supervised learning approach named guided learning. This year, we incorporate multi-branch learning (MBL) into the original system to further improve its…",2020-11-01,"['cs.SD', 'eess.AS']"
How Does Data Augmentation Affect Privacy in Machine Learning?,"['Da Yu', 'Huishuai Zhang', 'Wei Chen', 'Jian Yin', 'Tie-Yan Liu']",https://arxiv.org/pdf/2007.10567,"It is observed in the literature that data augmentation can significantly mitigate membership inference (MI) attack. However, in this work, we challenge this observation by proposing new MI attacks to utilize the information of augmented data. MI attack is widely used to measure the model's information leakage of the training set. We establish the optimal membership inference when the model is tra…",2020-11-06,"['cs.LG', 'stat.ML']"
Experiment data-driven modeling of tokamak discharge in EAST,"['Chenguang Wan', 'Jiangang Li', 'Zhi Yu', 'Xiaojuan Liu']",https://arxiv.org/pdf/2007.10552,"A model for tokamak discharge through deep learning has been done on a superconducting long-pulse tokamak EAST. This model can use the control signals (i.e. Neutral Beam Injection (NBI), Ion Cyclotron Resonance Heating (ICRH), etc) to model normal discharge without the need for doing real experiments. By using the data-driven methodology, we exploit the temporal sequence of control signals for a l…",2020-11-06,"['physics.plasm-ph', 'cs.LG']"
Retracing some paths in categorical semantics: From process-propositions-as-types to categorified reals and computers,['Dusko Pavlovic'],https://arxiv.org/pdf/2007.10057,"The logical parallelism of propositional connectives and type constructors extends beyond the static realm of predicates, to the dynamic realm of processes. Understanding the logical parallelism of process propositions and dynamic types was one of the central problems of the semantics of computation, albeit not always clear or explicit. It sprung into clarity through the early work of Samson Abram…",2020-11-06,"['cs.LO', 'math.CT', 'math.LO']"
On Distribution Testing in the Conditional Sampling Model,['Shyam Narayanan'],https://arxiv.org/pdf/2007.09895,"Recently, there has been significant work studying distribution testing under the Conditional Sampling model. In this model, a query specifies a subset SS of the domain, and the output received is a sample drawn from the distribution conditioned on being in SS. In this paper, we improve query complexity bounds for several classic distribution testing problems in this model.
  First, we prove tha…",2020-11-03,"['cs.DS', 'math.PR', 'math.ST']"
Coarse-grained spectral projection (CGSP): a deep learning-assisted approach to quantum unitary dynamics,"['Pinchen Xie', 'Weinan E']",https://arxiv.org/pdf/2007.09788,"We propose the coarse-grained spectral projection method (CGSP), a deep learning-assisted approach for tackling quantum unitary dynamic problems with an emphasis on quench dynamics. We show CGSP can extract spectral components of many-body quantum states systematically with sophisticated neural network quantum ansatz. CGSP exploits fully the linear unitary nature of the quantum dynamics, and is po…",2020-11-04,"['quant-ph', 'cond-mat.dis-nn', 'cs.LG']"
Resolution Switchable Networks for Runtime Efficient Image Recognition,"['Yikai Wang', 'Fuchun Sun', 'Duo Li', 'Anbang Yao']",https://arxiv.org/pdf/2007.09558,We propose a general method to train a single convolutional neural network which is capable of switching image resolutions at inference. Thus the running speed can be selected to meet various computational resource limits. Networks trained with the proposed method are named Resolution Switchable Networks (RS-Nets). The basic training framework shares network parameters for handling images which di…,2020-11-09,['cs.CV']
Drinking from a Firehose: Continual Learning with Web-scale Natural Language,"['Hexiang Hu', 'Ozan Sener', 'Fei Sha', 'Vladlen Koltun']",https://arxiv.org/pdf/2007.09335,"Continual learning systems will interact with humans, with each other, and with the physical world through time -- and continue to learn and adapt as they do. An important open problem for continual learning is a large-scale benchmark that enables realistic evaluation of algorithms. In this paper, we study a natural setting for continual learning on a massive scale. We introduce the problem of per…",2020-11-01,"['cs.LG', 'cs.CL', 'stat.ML']"
Fine Timing and Frequency Synchronization for MIMO-OFDM: An Extreme Learning Approach,"['Jun Liu', 'Kai Mei', 'Xiaochen Zhang', 'Des McLernon', 'Dongtang Ma', 'Jibo Wei', 'Syed Ali Raza Zaidi']",https://arxiv.org/pdf/2007.09248,"Multiple-input multiple-output orthogonal frequency-division multiplexing (MIMO-OFDM) is a key technology component in the evolution towards next-generation communication in which the accuracy of timing and frequency synchronization significantly impacts the overall system performance. In this paper, we propose a novel scheme leveraging extreme learning machine (ELM) to achieve high-precision timi…",2020-11-08,"['eess.SP', 'cs.LG']"
Neural Networks with Recurrent Generative Feedback,"['Yujia Huang', 'James Gornet', 'Sihui Dai', 'Zhiding Yu', 'Tan Nguyen', 'Doris Y. Tsao', 'Anima Anandkumar']",https://arxiv.org/pdf/2007.09200,"Neural networks are vulnerable to input perturbations such as additive noise and adversarial attacks. In contrast, human perception is much more robust to such perturbations. The Bayesian brain hypothesis states that human brains use an internal generative model to update the posterior beliefs of the sensory input. This mechanism can be interpreted as a form of self-consistency between the maximum…",2020-11-10,"['cs.LG', 'cs.CV', 'cs.NE', 'stat.ML']"
Scale Equivariance Improves Siamese Tracking,"['Ivan Sosnovik', 'Artem Moskalev', 'Arnold Smeulders']",https://arxiv.org/pdf/2007.09115,"Siamese trackers turn tracking into similarity estimation between a template and the candidate regions in the frame. Mathematically, one of the key ingredients of success of the similarity function is translation equivariance. Non-translation-equivariant architectures induce a positional bias during training, so the location of the target will be hard to recover from the feature space. In real lif…",2020-11-06,['cs.CV']
Simplification of Graph Convolutional Networks: A Matrix Factorization-based Perspective,"['Qiang Liu', 'Haoli Zhang', 'Zhaocheng Liu']",https://arxiv.org/pdf/2007.09036,"In recent years, substantial progress has been made on Graph Convolutional Networks (GCNs). However, the computing of GCN usually requires a large memory space for keeping the entire graph. In consequence, GCN is not flexible enough, especially for large scale graphs in complex real-world applications. Fortunately, methods based on Matrix Factorization (MF) naturally support constructing mini-batc…",2020-11-03,"['cs.SI', 'cs.LG']"
Verbal Focus-of-Attention System for Learning-from-Observation,"['Naoki Wake', 'Iori Yanokura', 'Kazuhiro Sasabuchi', 'Katsushi Ikeuchi']",https://arxiv.org/pdf/2007.08705,"The learning-from-observation (LfO) framework aims to map human demonstrations to a robot to reduce programming effort. To this end, an LfO system encodes a human demonstration into a series of execution units for a robot, which are referred to as task models. Although previous research has proposed successful task-model encoders, there has been little discussion on how to guide a task-model encod…",2020-11-04,"['cs.RO', 'cs.HC']"
Self-supervised Auxiliary Learning with Meta-paths for Heterogeneous Graphs,"['Dasol Hwang', 'Jinyoung Park', 'Sunyoung Kwon', 'Kyung-Min Kim', 'Jung-Woo Ha', 'Hyunwoo J. Kim']",https://arxiv.org/pdf/2007.08294,"Graph neural networks have shown superior performance in a wide range of applications providing a powerful representation of graph-structured data. Recent works show that the representation can be further improved by auxiliary tasks. However, the auxiliary tasks for heterogeneous graphs, which contain rich semantic information with various types of nodes and edges, have less explored in the litera…",2020-11-03,"['cs.LG', 'stat.ML']"
Polymer Dynamics via Cliques: New Conditions for Approximations,"['Tobias Friedrich', 'Andreas Göbel', 'Martin S. Krejca', 'Marcus Pappik']",https://arxiv.org/pdf/2007.08293,"Abstract polymer models are systems of weighted objects, called polymers, equipped with an incompatibility relation. An important quantity associated with such models is the partition function, which is the weighted sum over all sets of compatible polymers. Various approximation problems reduce to approximating the partition function of a polymer model. Central to the existence of such approximati…",2020-11-03,"['math.PR', 'cs.DM']"
